Name,Color,Current price,Price with citilink card,Product code,Url
Ноутбук ASUS VivoBook X515JA-EJ2120W,серый,79 990,79 890,90NB0SR1-M00HL0,https://www.citilink.ru/product/noutbuk-asus-x515ja-ej2120w-i7-1065g7-8gb-ssd512gb-15-6-fhd-w11-grey-1800179/
Ноутбук Lenovo V15 GEN2 ITL,черный,77 880,75 970,82KB00DBRU,https://www.citilink.ru/product/noutbuk-lenovo-v15-gen2-itl-i5-1135g7-8gb-ssd512gb-15-6-tn-fhd-noos-bl-1833107/
Ноутбук ASUS Expertbook B9400CEA-KC0116T,черный,139 990,139 890,90NX0SX1-M03670,https://www.citilink.ru/product/noutbuk-asus-expertbook-b9400cea-kc0116t-i7-1165g7-16gb-ssd512gb-14-ip-1830421/
Ноутбук Lenovo IdeaPad 3 15IGL05,черный,31 990,31 890,81WQ004XRE,https://www.citilink.ru/product/noutbuk-lenovo-ip3-15igl05-pen-n5030-4gb-ssd256gb-605-15-6-ips-fhd-dos-1824441/
Ноутбук HP ProBook 450 G8,серебристый,148 640,144 990,150C7EA,https://www.citilink.ru/product/noutbuk-hp-probook-450-g8-i5-1135g7-8gb-ssd256gb-15-6-ips-fhd-w10pro64-1807019/
Ноутбук HP ProBook 450 G8,серебристый,121 740,120 190,3C2X1ES,https://www.citilink.ru/product/noutbuk-hp-probook-450-g8-i5-1145g7-8gb-ssd256gb-15-6-ips-fhd-w10pro64-1807017/
Ноутбук Lenovo IdeaPad L3 15ITL6,серый,31 900,31 500,82HL006TRE,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-l3-15itl6-cel-6305-4gb-ssd256gb-15-6-ips-fhd-no-1805013/
Ноутбук HP ProBook 455 G8,серебристый,103 970,101 410,43A29EA,https://www.citilink.ru/product/noutbuk-hp-probook-455-g8-ryzen-5-5600u-8gb-ssd256gb-15-6-ips-fhd-w10p-1800444/
Ноутбук HP ProBook 455 G8,серебристый,103 970,101 410,32N16EA,https://www.citilink.ru/product/noutbuk-hp-probook-455-g8-ryzen-5-5600u-8gb-ssd256gb-15-6-ips-fhd-w10p-1800416/
Ноутбук HP Omen 16-c0043ur,темно-серебристый,245 800,240 120,4E1R8EA,https://www.citilink.ru/product/noutbuk-hp-omen-16-c0043ur-ryzen-7-5800h-16gb-ssd1tb-rtx-3070-16gb-16-1800289/
Ноутбук ASUS Vivobook 15 X515EA-BQ950,серебристый,46 990,46 890,90NB0TY2-M00M60,https://www.citilink.ru/product/noutbuk-asus-x515ea-bq950-i3-1115g4-8gb-ssd256gb-15-6-ips-fhd-noos-sil-1791496/
Ноутбук ASUS ExpertBook P1 P1512CEA-EJ0036,серый,46 990,46 890,90NX05E1-M00DT0,https://www.citilink.ru/product/noutbuk-asus-p1512cea-ej0036-i3-1115g4-8gb-ssd512gb-15-6-ips-fhd-noos-1791337/
Ноутбук HP ProBook 440 G8,серебристый,126 240,123 390,5B6M3ES,https://www.citilink.ru/product/noutbuk-hp-probook-440-g8-i5-1135g7-16gb-ssd512gb-14-ips-fhd-w10pro64-1788885/
Ноутбук Lenovo IdeaPad 3 15IIL05,серый,46 990,46 890,81WE00X4RE,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-3-15iil05-i3-1005g1-8gb-ssd512gb-15-6-ips-fhd-d-1783681/
Ноутбук HP ProBook 455 G8,серебристый,89 990,89 890,3A5M6EA,https://www.citilink.ru/product/noutbuk-hp-probook-455-g8-ryzen-7-5800u-8gb-ssd256gb-15-6-ips-fhd-w10p-1781810/
Ноутбук-трансформер HP EliteBook Dragonfly x360,синий,185 990,185 890,9FT26EA,https://www.citilink.ru/product/noutbuk-hp-elite-dragonfly-x360-i7-8565u-16gb-ssd1tb-13-3-w10-1781380/
Ноутбук HP 250 G8,темно-серебристый,70 280,68 550,2E9H3EA,https://www.citilink.ru/product/noutbuk-hp-250-g8-i3-1005g1-8gb-ssd256gb-15-6-tn-fhd-w10pro64-silver-1781363/
Ноутбук HP 250 G8,серебристый,107 180,104 540,2W8W2EA,https://www.citilink.ru/product/noutbuk-hp-250-g8-i7-1065g7-8gb-ssd256gb-15-6-sva-fhd-w10pro64-silver-1781280/
Ноутбук HP 250 G8,серебристый,59 990,59 890,2W1H3EA,https://www.citilink.ru/product/noutbuk-hp-250-g8-i3-1005g1-8gb-ssd512gb-15-6-tn-fhd-w10pro64-silver-1777520/
Ноутбук HP 15s-fq2016ur,серый,57 440,56 030,2X1S3EA,https://www.citilink.ru/product/noutbuk-hp-15s-fq2016ur-pg-7505-8gb-ssd512gb-15-6-fhd-w10h-grey-1776263/
Ноутбук HP 15s-eq1428ur,серый,44 990,44 890,5T907EA,https://www.citilink.ru/product/noutbuk-hp-15s-eq1428ur-ryzen-3-3250u-8gb-ssd256gb-15-6-ips-fhd-dos3-0-1776253/
Ноутбук ASUS Vivobook 15 X515EA-BQ1189W,серый,57 890,56 460,90NB0TY1-M25390,https://www.citilink.ru/product/noutbuk-asus-x515ea-bq1189w-i3-1115g4-8gb-ssd256gb-15-6-fhd-w11-1776093/
Ноутбук HP Victus 16-e0081ur,темно-серебристый,99 990,99 890,4E1L3EA,https://www.citilink.ru/product/noutbuk-hp-victus-16-e0081ur-ryzen-5-5600h-16gb-ssd512gb-rtx-3050-ti-4-1769962/
Ноутбук HP 15s-eq1427ur,серый,49 990,49 890,5T906EA,https://www.citilink.ru/product/noutbuk-hp-15s-eq1427ur-ryzen-3-3250u-8gb-ssd256gb-15-6-ips-fhd-w11-gr-1744966/
Ноутбук HP Victus 16-e0067ur,синий,166 990,166 890,4E1K0EA,https://www.citilink.ru/product/noutbuk-hp-victus-16-e0067ur-ryzen-5-5600h-16gb-ssd1tb-rtx-3060-6gb-16-1744963/
Ноутбук HP 15s-eq1159ur,серебристый,69 480,66 850,4E0V8EA,https://www.citilink.ru/product/noutbuk-hp-15s-eq1159ur-ryzen-3-3250u-8gb-ssd512gb-15-6-ips-fhd-dos3-0-1744961/
Ноутбук ASUS Expertbook B9400CEA-KC0308X,черный,119 990,119 890,90NX0SX1-M005A0,https://www.citilink.ru/product/noutbuk-asus-expertbook-b9400cea-kc0308x-i5-1135g7-16gb-ssd512gb-14-ip-1742421/
Ноутбук HP 15s-eq1404ur,серый,53 990,53 890,4D4A1EA,https://www.citilink.ru/product/noutbuk-hp-15s-eq1404ur-ryzen-3-3250u-4gb-ssd256gb-15-6-fhd-w10-grey-1727922/
Ноутбук HP 14s-fq0023ur,черный,44 570,43 470,2X0J3EA,https://www.citilink.ru/product/noutbuk-hp-14s-fq0023ur-ath-sil-3050u-4gb-ssd256gb-14-hd-w10h-black-1725640/
Ноутбук HP 17-cp0133ur,черный,64 190,64 090,5T938EA,https://www.citilink.ru/product/noutbuk-hp-17-cp0133ur-ryzen-3-3250u-8gb-ssd512gb-17-3-tn-hd-w11h-blac-1718519/
Ноутбук Acer Aspire 3 A315-35-P79K,серебристый,32 990,32 890,NX.A6LER.011,https://www.citilink.ru/product/noutbuk-acer-aspire-3-a315-35-p79k-pen-n6000-4gb-ssd128gb-15-6-fhd-w11-1685649/
Ноутбук MSI Pulse GL76 11UCK-238RU,серый,119 990,119 890,9S7-17L222-238,https://www.citilink.ru/product/noutbuk-msi-pulse-gl76-11uck-238ru-i7-11800h-8gb-ssd512gb-rtx-3050-4gb-1681602/
Ноутбук MSI Prestige 14 A11SC-079RU,белый,115 990,115 890,9S7-14C511-079,https://www.citilink.ru/product/noutbuk-msi-prestige-14-a11sc-079ru-i7-1195g7-16gb-ssd1tb-gtx-1650-4gb-1677522/
Ноутбук DREAM MACHINES RT3060-15RU30,черный,149 990,149 890,RT3060-15RU30,https://www.citilink.ru/product/noutbuk-dream-machines-rt3060-15ru30-ryzen-5-5600x-16gb-ssd1tb-rtx-306-1659243/
Ноутбук DREAM MACHINES RG3050Ti-15RU21,черный,138 700,135 290,RG3050TI-15RU21,https://www.citilink.ru/product/noutbuk-dream-machines-rg3050ti-15ru21-i5-11400h-16gb-ssd1tb-rtx-3050-1659187/
Ноутбук-трансформер ASUS Expertbook B7 Flip B7402FEA-L90661X,черный,119 990,119 890,90NX0481-M00KX0,https://www.citilink.ru/product/noutbuk-asus-expertbook-b7402fea-l90661x-i5-1155g7-16gb-ssd512gb-14-ip-1657408/
Ноутбук ASUS Expertbook B9400CEA-KC0062X,черный,129 990,129 890,90NX0SX1-M004X0,https://www.citilink.ru/product/noutbuk-asus-expertbook-b9400cea-kc0062x-i7-1165g7-16gb-ssd1tb-14-ips-1657392/
Ноутбук ASUS Zenbook UX325EA-KG789,серый,89 990,89 890,90NB0SL1-M00FP0,https://www.citilink.ru/product/noutbuk-asus-zenbook-ux325ea-kg789-i7-1165g7-16gb-ssd512gb-13-3-oled-f-1654535/
Ноутбук DELL Vostro 5510,темно-зеленый,75 990,75 890,5510-5722,https://www.citilink.ru/product/noutbuk-dell-vostro-5510-i5-11320h-16gb-ssd512gb-15-6-fhd-w11-d-green-1646673/
Ноутбук DELL Vostro 3515,серый,59 990,59 890,3515-5579,https://www.citilink.ru/product/noutbuk-dell-vostro-3515-ryzen-7-3700u-16gb-ssd512gb-vega-10-15-6-fhd-1646632/
Ноутбук DELL Vostro 3515,черный,83 660,81 630,3515-5487,https://www.citilink.ru/product/noutbuk-dell-vostro-3515-ryzen-5-3450u-8gb-ssd512gb-vega-8-15-6-fhd-w1-1639905/
Ноутбук DELL Vostro 3400,черный,37 990,37 890,3400-9950,https://www.citilink.ru/product/noutbuk-dell-vostro-3400-i3-1115g4-8gb-ssd256gb-14-wva-fhd-lin-black-1638262/
Ноутбук DELL Vostro 5402,серый,79 990,79 890,5402-9578,https://www.citilink.ru/product/noutbuk-dell-vostro-5402-i5-1135g7-8gb-ssd256gb-14-wva-fhd-w10proupgw1-1638056/
Ультрабук Honor MagicBook View 14,синий,94 990,94 890,5301AAQA,https://www.citilink.ru/product/ultrabuk-honor-magicbook-view-14-i5-11320h-16gb-ssd512gb-14-2-ips-fhd-1634830/
Ноутбук Huawei MateBook D 15,серый,49 990,49 790,53012JAT,https://www.citilink.ru/product/noutbuk-huawei-matebook-d-15-i3-10110u-8gb-ssd256gb-15-6-ips-fhd-w10-g-1634626/
Ноутбук Apple MacBook Pro,серебристый,444 100,418 560,Z14Z0007A,https://www.citilink.ru/product/noutbuk-apple-macbook-pro-m1-max-10-core-32gb-ssd1tb-24-core-gpu-16-2-1623589/
Ноутбук Apple MacBook Pro,серый космос,377 990,377 890,Z14W00079,https://www.citilink.ru/product/noutbuk-apple-macbook-pro-m1-pro-10-core-32gb-ssd1tb-16-core-gpu-16-2-1623528/
Ноутбук ASUS Zenbook 13 OLED UX325EA-KG680W,светло-фиолетовый,89 990,89 890,90NB0SL2-M008H0,https://www.citilink.ru/product/noutbuk-asus-zenbook-ux325ea-kg447w-i5-1135g7-16gb-ssd512gb-13-3-oled-1620117/
Ноутбук ASUS Zenbook 13 OLED UX325EA-KG649W,серый,89 990,89 890,90NB0SL1-M00EB0,https://www.citilink.ru/product/noutbuk-asus-zenbook-ux325ea-kg455w-i5-1135g7-16gb-ssd512gb-13-3-oled-1620116/
Ультрабук Lenovo Yoga Slim7 Pro 14IHU5,серый,184 990,184 890,82NC006LRU,https://www.citilink.ru/product/ultrabuk-lenovo-yoga-slim7-pro-14ihu5-i7-11370h-16gb-ssd1tb-14-2-8k-w1-1619991/
Ультрабук Lenovo Yoga Slim7 Pro 14IHU5,серый,96 990,96 890,82NC006HRU,https://www.citilink.ru/product/ultrabuk-lenovo-yoga-slim7-pro-14ihu5-i5-11300h-16gb-ssd512gb-14-2-2k-1619893/
Ноутбук ASUS Expertbook B1500CEAE-BQ1762R,черный,69 990,69 890,90NX0441-M21270,https://www.citilink.ru/product/noutbuk-asus-b1500ceae-bq1762r-i5-1135g7-8gb-ssd512gb-15-6-ips-fhd-w10-1618420/
Ноутбук Lenovo V14 GEN2 ITL,черный,55 990,55 890,82KA00NFRU,https://www.citilink.ru/product/noutbuk-lenovo-v14-gen2-itl-i5-1135g7-8gb-ssd256gb-14-tn-fhd-w11pro-bl-1613754/
Ноутбук Lenovo V14 GEN2 ITL,черный,45 990,45 890,82KA001NRU,https://www.citilink.ru/product/noutbuk-lenovo-v14-gen2-itl-i5-1135g7-8gb-ssd256gb-14-tn-fhd-noos-blac-1613753/
Ноутбук-трансформер Lenovo Yoga 7 14ITL5,серый,100 990,100 890,82BH00FHRU,https://www.citilink.ru/product/transformer-lenovo-yoga-7-14itl5-i5-1135g7-16gb-ssd512gb-14-touch-fhd-1611881/
Ноутбук-трансформер Lenovo Yoga 7 15ITL5,серый,79 990,79 890,82BJ0099RU,https://www.citilink.ru/product/transformer-lenovo-yoga-7-15itl5-i5-1135g7-8gb-ssd512gb-15-6-ips-touch-1611654/
Ноутбук Lenovo V15-ADA,серый,23 990,23 890,82C70084RU,https://www.citilink.ru/product/noutbuk-lenovo-v15-ada-3020e-4gb-ssd256gb-15-6-tn-hd-dos-grey-1611167/
Ноутбук Lenovo V15 Gen2 ITL,черный,44 020,42 940,82KB0001RU,https://www.citilink.ru/product/noutbuk-lenovo-v15-gen2-itl-i3-1115g4-4gb-ssd256gb-15-6-tn-fhd-noos-bl-1611121/
Ноутбук Lenovo IdeaPad L3 15IML05,серый,48 990,48 890,81WB00XGRU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-l3-15iml05-i5-10210u-8gb-ssd1tb-mx130-15-6-hd-w-1607678/
Ноутбук-трансформер Lenovo Yoga 6 13ALC6,синий,79 990,79 890,82ND00DERU,https://www.citilink.ru/product/transformer-lenovo-yoga-6-13alc6-ryzen-5-5500u-16gb-ssd512gb-13-3-touc-1606927/
Ноутбук HP 255 G8,темно-серебристый,24 990,24 890,3A5Y3EA,https://www.citilink.ru/product/noutbuk-hp-255-g8-3020e-4gb-ssd128gb-15-6-sva-fhd-w10pro64-1605163/
Ноутбук Lenovo Legion 5 17ACH6,темно-синий,149 990,149 890,82K0008HRU,https://www.citilink.ru/product/noutbuk-lenovo-legion-5-17ach6-ryzen-7-5800h-16gb-ssd512gb-rtx-3050-4g-1603488/
Ноутбук DELL G15 5511,серый,129 990,129 890,G515-0297,https://www.citilink.ru/product/noutbuk-dell-g15-5511-i7-11800h-16gb-ssd512gb-rtx-3060-6gb-15-6-fhd-w1-1597747/
Ноутбук DELL G15 5511,серый,79 990,79 890,G515-0211,https://www.citilink.ru/product/noutbuk-dell-g15-5511-i5-11400h-8gb-ssd256gb-rtx-3050-4gb-15-6-fhd-w10-1597726/
Ноутбук HP 17-ca2041ur,черный,44 990,44 890,22Q80EA,https://www.citilink.ru/product/noutbuk-hp-17-ca2041ur-ryzen-3-3250u-8gb-ssd512gb-17-3-hd-w10-silver-1590779/
Ноутбук ASUS Expertbook L1500CDA-BQ0644R,черный,50 990,50 890,90NX0401-M06770,https://www.citilink.ru/product/noutbuk-asus-expertbook-l1500cda-bq0644r-ryzen-3-3250u-8gb-ssd512gb-15-1590723/
Ноутбук ASUS Vivobook Go 15 E510MA-EJ653W,черный,24 990,24 890,90NB0Q65-M13950,https://www.citilink.ru/product/noutbuk-asus-vivobook-e510ma-ej653w-cel-n4020-4gb-ssd128gb-15-6-tn-fhd-1583776/
Ноутбук ASUS Vivobook Go 15 E510MA-BQ863W,синий,36 990,36 890,90NB0Q64-M000Z0,https://www.citilink.ru/product/noutbuk-asus-vivobook-e510ma-bq863w-pen-n5030-4gb-ssd256gb-15-6-ips-fh-1583410/
Ноутбук DELL Latitude 5421,серый,75 990,75 890,5421-7950,https://www.citilink.ru/product/noutbuk-dell-latitude-5421-i5-11500h-8gb-ssd256gb-14-wva-fhd-lin-grey-1582588/
Ноутбук HP ProBook 640 G8,серебристый,89 990,89 890,3S8N6EA,https://www.citilink.ru/product/noutbuk-hp-probook-640-g8-i5-1135g7-8gb-ssd256gb-14-uwva-fhd-w10pro64-1580175/
Ноутбук-трансформер Lenovo Yoga 6 13ALC6,синий,85 990,85 890,82ND0061RU,https://www.citilink.ru/product/noutbuk-lenovo-yoga-6-13alc6-ryzen-7-5700u-16gb-ssd1tb-13-3-fhd-w10-bl-1561421/
Ноутбук HP Aero 13-be0049ur,серебристый,129 990,129 890,4E0Z3EA,https://www.citilink.ru/product/noutbuk-hp-aero-13-be0049ur-ryzen-7-5800u-16gb-ssd1tb-13-3-ips-wqxga-w-1551518/
Ноутбук HP Pavilion 15-eg0127ur,серебристый,89 990,89 890,4E1C3EA,https://www.citilink.ru/product/noutbuk-hp-pavilion-15-eg0127ur-i5-1135g7-8gb-ssd512gb-mx350-2gb-15-6-1551513/
Ноутбук HP Victus 16-e0077ur,синий,119 990,119 890,4E1K9EA,https://www.citilink.ru/product/noutbuk-hp-victus-16-e0077ur-ryzen-5-5600h-8gb-ssd512gb-rtx-3060-6gb-1-1551398/
Ноутбук-трансформер HP Spectre x360 14-ea0020ur,темно-синий,139 990,139 890,4L5S3EA,https://www.citilink.ru/product/transformer-hp-spectre-x360-14-ea0020ur-i7-1165g7-16gb-ssd512gb-13-5-i-1550032/
Ноутбук HP 14s-fq0093ur,серебристый,39 990,39 890,3C8M3EA,https://www.citilink.ru/product/noutbuk-hp-14s-fq0093ur-ryzen-3-3250u-8gb-ssd256gb-14-ips-fhd-w10-silv-1550013/
Ноутбук HP Aero 13-be0031ur,серебристый,79 990,79 890,4L5M8EA,https://www.citilink.ru/product/noutbuk-hp-aero-13-be0031ur-ryzen-7-5800u-16gb-ssd512gb-13-3-ips-wqxga-1549999/
Ноутбук HP Aero 13-be0032ur,серебристый,109 990,109 890,4L5M9EA,https://www.citilink.ru/product/noutbuk-hp-aero-13-be0032ur-i7-5600u-16gb-ssd1tb-13-3-ips-wqxga-w10-si-1549997/
Ноутбук DELL Vostro 5502,серый,64 990,64 890,5502-0044,https://www.citilink.ru/product/noutbuk-dell-vostro-5502-i3-1115g4-4gb-ssd256gb-15-6-fhd-w10-grey-1549888/
Ноутбук-трансформер HP ProBook x360 435 G8,серебристый,89 990,89 890,4B2P2EA,https://www.citilink.ru/product/noutbuk-hp-probook-x360-435-g8-ryzen-5-5600u-8gb-ssd256gb-13-3-uwva-to-1546780/
Ультрабук Acer Swift 3 SF314-511-37M5,синий,55 990,55 890,NX.ACWER.001,https://www.citilink.ru/product/ultrabuk-acer-swift-3-sf314-511-37m5-i3-1115g4-8gb-ssd256gb-14-ips-fhd-1546586/
Ноутбук ASUS BR1100CKA-GJ0328R,темно-серый,26 990,26 890,90NX03B1-M04690,https://www.citilink.ru/product/noutbuk-asus-br1100cka-gj0328r-pen-n6000-4gb-emmc128gb-11-6-hd-w10pro-1545397/
Ноутбук DELL Vostro 5410,темно-зеленый,59 990,59 890,5410-4502,https://www.citilink.ru/product/noutbuk-dell-vostro-5410-i5-11300h-8gb-ssd512gb-14-wva-fhd-w10-d-green-1544678/
Ноутбук Acer Aspire 5 A515-56-30QC,голубой,71 800,71 740,NX.A8MER.006,https://www.citilink.ru/product/noutbuk-acer-aspire-5-a515-56-30qc-i3-1115g4-8gb-ssd512gb-15-6-ips-fhd-1529131/
Ноутбук Acer Aspire 1 A115-32-P123,серебристый,32 990,32 890,NX.A6MER.004,https://www.citilink.ru/product/noutbuk-acer-aspire-1-a115-32-p123-pen-n6000-8gb-emmc128gb-15-6-fhd-es-1521995/
Ноутбук Acer Aspire 5 A515-45-R7C9,черный,58 590,58 490,NX.A85ER.00B,https://www.citilink.ru/product/noutbuk-acer-aspire-5-a515-45-r7c9-ryzen-5-5500u-16gb-ssd512gb-15-6-ip-1521512/
Ноутбук Acer Nitro 5 AN515-55-75BN,черный,99 990,99 890,NH.QB1ER.002,https://www.citilink.ru/product/noutbuk-acer-nitro-5-an515-55-75bn-i7-10750h-16gb-ssd512gb-rtx-3050-ti-1521361/
Ноутбук HP 470 G8,серебристый,79 990,79 890,3S8U2EA,https://www.citilink.ru/product/noutbuk-hp-470-g8-i7-1165g7-8gb-ssd256gb-17-3-uwva-fhd-w10pro64-1520368/
Ноутбук Lenovo IdeaPad 3 14ITL05,серый,33 990,33 890,81X7007ERU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-3-14itl05-pg-7505-8gb-ssd256gb-14-ips-fhd-w10-g-1492105/
Ноутбук Lenovo IdeaPad 3 14ITL05,серый,42 990,42 890,81X7007NRU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-3-14itl05-i3-1115g4-8gb-ssd256gb-14-ips-fhd-w10-1492099/
Ноутбук Lenovo IdeaPad 3 15ITL05,синий,52 990,52 890,81X800BRRU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-3-15itl05-i5-1135g7-8gb-ssd256gb-15-6-ips-fhd-w-1492059/
Ноутбук Lenovo IdeaPad 3 14ITL05,синий,36 990,36 890,81X7007FRU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-3-14itl05-cel-6305-8gb-ssd256gb-14-fhd-w10-blue-1489329/
Ноутбук Lenovo IdeaPad L3 15ITL6,серый,49 990,49 890,82HL008WRU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-l3-15itl6-pg-7505-8gb-ssd256gb-15-6-fhd-w10-gre-1486679/
Ноутбук Lenovo V14 GEN2 ITL,черный,47 010,45 850,82KA003NRU,https://www.citilink.ru/product/noutbuk-lenovo-v14-gen2-itl-i3-1115g4-4gb-ssd128gb-14-tn-fhd-noos-blac-1484972/
Ноутбук Lenovo V15-IGL,серый,25 990,25 890,82C30026RU,https://www.citilink.ru/product/noutbuk-lenovo-v15-igl-cel-n4120-4gb-ssd256gb-15-6-tn-fhd-noos-grey-1479867/
Ноутбук DELL Vostro 3400,черный,39 990,39 890,3400-4586,https://www.citilink.ru/product/noutbuk-dell-vostro-3400-i3-1115g4-4gb-1tb-ssd256gb-14-fhd-w10-black-1478963/
Ноутбук DELL Latitude 5520,серый,113 990,113 890,5520-0518,https://www.citilink.ru/product/noutbuk-dell-latitude-5520-i5-1135g7-8gb-ssd256gb-15-6-ips-fhd-w10pro-1478243/
Ноутбук Lenovo V15-ITL,черный,42 990,42 890,82KB003DRU,https://www.citilink.ru/product/noutbuk-lenovo-v15-itl-15-6-intel-core-i3-1115g4-4gb-128gb-ssd-intel-u-1476711/
Ноутбук Lenovo IdeaPad 1 14IGL05,серый,46 670,45 520,81VU007VRU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-1-14igl05-14-ips-intel-pentium-silver-n5030-4gb-1458490/
Ноутбук ASUS VivoBook X415JA-EK220T,синий,49 990,49 890,90NB0ST3-M07470,https://www.citilink.ru/product/noutbuk-asus-vivobook-x415ja-ek220t-14-intel-core-i5-1035g1-1-0ggc-8gb-1453242/
Ноутбук DELL Vostro 3401,черный,39 990,39 890,3401-6889,https://www.citilink.ru/product/noutbuk-dell-vostro-3401-14-intel-core-i3-1005g1-8gb-1000gb-intel-uhd-1452112/
Ноутбук DELL Vostro 3400,черный,63 280,61 720,3400-7541,https://www.citilink.ru/product/noutbuk-dell-vostro-3400-14-intel-core-i5-1135g7-8gb-1000gb-intel-iris-1452055/
Ноутбук Apple MacBook Pro,серый космос,198 990,198 890,Z11C0002W,https://www.citilink.ru/product/noutbuk-apple-macbook-pro-13-3-ips-apple-m1-8gb-2tb-ssd-mac-os-z11c000-1451574/
Ноутбук Apple MacBook Air,серебристый,176 990,176 890,Z12700038,https://www.citilink.ru/product/noutbuk-apple-macbook-air-13-3-ips-apple-m1-16gb-1tb-ssd-mac-os-z12700-1451535/
Ноутбук Apple MacBook Air,серебристый,167 990,167 890,Z12700039,https://www.citilink.ru/product/noutbuk-apple-macbook-air-13-3-ips-apple-m1-8gb-2tb-ssd-mac-os-z127000-1451530/
Ноутбук Lenovo IdeaPad 3 15IIL05,серый,36 990,36 890,81WE01BDRU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-3-15iil05-15-6-ips-intel-core-i3-1005g1-4gb-256-1449375/
Ноутбук Acer Aspire 3 A314-35-C5KP,серебристый,29 990,29 890,NX.A7SER.004,https://www.citilink.ru/product/noutbuk-acer-aspire-3-a314-35-c5kp-14-intel-celeron-n4500-4gb-256gb-ss-1438231/
Ноутбук Lenovo ThinkPad L13  G2,черный,75 990,75 890,20VH001YRT,https://www.citilink.ru/product/noutbuk-lenovo-thinkpad-l13-g2-13-3-ips-intel-core-i7-1165g7-2-8ggc-8g-1427700/
Ноутбук DELL Vostro 3401,черный,39 990,39 890,3401-5009,https://www.citilink.ru/product/noutbuk-dell-vostro-3401-i3-1005g1-8gb-1tb-14-wva-fhd-w10h-black-1417155/
Ноутбук HP 15-dw1047ur,серый,51 790,50 510,22P84EA,https://www.citilink.ru/product/noutbuk-hp-15-dw1047ur-pg-6405u-4gb-ssd256gb-15-6-sva-hd-w10-grey-1411327/
Ноутбук HP 14s-fq0024ur,черный,46 330,45 190,22M92EA,https://www.citilink.ru/product/noutbuk-hp-14s-fq0024ur-ath-sil-3050u-4gb-ssd256gb-14-ips-fhd-w10-blac-1410916/
Ноутбук Lenovo IdeaPad 3 15ARE05,серый,66 200,64 570,81W400D8RU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-ip3-15are05-ryzen-5-4500u-4gb-ssd256gb-15-6-ips-1409828/
Ноутбук HP 250 G7,серебристый,49 990,49 890,1Q3F3ES,https://www.citilink.ru/product/noutbuk-hp-250-g7-i3-1005g1-8gb-ssd256gb-dvdrw-mx110-2gb-15-6-sva-fhd-1392786/
Ноутбук Apple MacBook Air,серебристый,219 990,219 890,Z0X9000K7,https://www.citilink.ru/product/noutbuk-apple-macbook-air-z0x9000k7-i5-1030ng7-8gb-ssd1000gb-13-3-mac-1390378/
Ноутбук Acer Aspire 3 A315-23-R9P7,черный,44 990,44 890,NX.HVTER.00M,https://www.citilink.ru/product/noutbuk-acer-aspire-3-a315-23-r9p7-ryzen-3-3250u-8gb-ssd512gb-15-6-fhd-1378498/
Ноутбук-трансформер Lenovo Yoga 7 14ITL5,темно-зеленый,122 990,122 890,82BH00G4RU,https://www.citilink.ru/product/transformer-lenovo-yoga-7-14itl5-i5-1135g7-16gb-ssd512gb-14-touch-fhd-1611880/
Ноутбук Lenovo IdeaPad 3 15ITL05,синий,61 990,61 790,81X800BJRK,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-3-15itl05-i3-1115g4-8gb-ssd512gb-15-6-ips-fhd-n-1492019/
Ноутбук Lenovo IdeaPad 3 15ITL05,синий,37 990,37 890,81X800C5RU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-3-15itl05-cel-6305-8gb-ssd256gb-15-6-fhd-w10-bl-1489635/
Ноутбук HP 17-cn0069ur,черный,28 990,28 890,4L5V5EA,https://www.citilink.ru/product/noutbuk-hp-17-cn0069ur-cel-n4020-4gb-ssd256gb-17-3-sva-hd-w10-black-1550106/
Ноутбук ASUS TUF Gaming Dash FX516PC-HN064,серый,107 990,107 690,90NR05U1-M02170,https://www.citilink.ru/product/noutbuk-asus-tuf-gaming-fx516pc-hn064-i7-11370h-16gb-ssd512gb-rtx-3050-1497844/
Ноутбук Lenovo IdeaPad 1 11ADA05,голубой,26 890,26 790,82GV003WRU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-1-11ada05-ath-sil-3050e-4gb-ssd128gb-11-6-tn-hd-1487576/
Ноутбук Lenovo IdeaPad 5 14ITL05,синий,80 990,80 890,82FE00C4RU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-ip5-14itl05-14-ips-intel-core-i7-1165g7-16gb-51-1427250/
Ноутбук Lenovo IdeaPad 1 14IGL05,серый,26 990,26 890,81VU007VRU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-1-14igl05-14-ips-intel-celeron-n4020-4gb-128gb-1458493/
